2022-06-10-17_32_57  Epoch: 0, Training Step: 0, Loss: 17.375476837158203, Learning Rate: 5e-05
2022-06-11-22_48_43  Epoch: 38, Training Step: 300, Loss: 0.7377471923828125, Learning Rate: 0.000125
2022-06-11-22_49_11  Epoch: 38, Training Step: 400, Loss: 0.8815869688987732, Learning Rate: 0.000125
2022-06-11-22_49_37  Epoch: 38, Training Step: 500, Loss: 1.0128662586212158, Learning Rate: 0.000125
2022-06-11-22_50_04  Epoch: 38, Training Step: 600, Loss: 0.9051955938339233, Learning Rate: 0.000125
2022-06-11-22_50_31  Epoch: 38, Training Step: 700, Loss: 1.0795767307281494, Learning Rate: 0.000125
2022-06-11-22_50_58  Epoch: 38, Training Step: 800, Loss: 0.9251846671104431, Learning Rate: 0.000125
2022-06-11-22_51_24  Epoch: 38, Training Step: 900, Loss: 0.8619027137756348, Learning Rate: 0.000125
2022-06-11-22_51_51  Epoch: 38, Training Step: 1000, Loss: 0.8970040082931519, Learning Rate: 0.000125
2022-06-11-22_52_17  Epoch: 38, Training Step: 1100, Loss: 0.8557158708572388, Learning Rate: 0.000125
2022-06-11-22_52_44  Epoch: 38, Training Step: 1200, Loss: 0.7953816056251526, Learning Rate: 0.000125
2022-06-11-22_53_11  Epoch: 38, Training Step: 1300, Loss: 0.9152793884277344, Learning Rate: 0.000125
2022-06-11-22_53_37  Epoch: 38, Training Step: 1400, Loss: 0.9665930271148682, Learning Rate: 0.000125
2022-06-11-22_54_05  Epoch: 38, Training Step: 1500, Loss: 1.1350377798080444, Learning Rate: 0.000125
2022-06-11-22_54_32  Epoch: 38, Training Step: 1600, Loss: 0.7866080403327942, Learning Rate: 0.000125
2022-06-11-22_54_59  Epoch: 38, Training Step: 1700, Loss: 0.885205864906311, Learning Rate: 0.000125
2022-06-11-22_55_25  Epoch: 38, Training Step: 1800, Loss: 0.8781180381774902, Learning Rate: 0.000125
2022-06-11-22_55_52  Epoch: 38, Training Step: 1900, Loss: 0.7730535268783569, Learning Rate: 0.000125
2022-06-11-22_56_19  Epoch: 38, Training Step: 2000, Loss: 0.9874126315116882, Learning Rate: 0.000125
2022-06-11-22_56_46  Epoch: 38, Training Step: 2100, Loss: 0.8155918121337891, Learning Rate: 0.000125
2022-06-11-22_57_13  Epoch: 38, Training Step: 2200, Loss: 0.97541344165802, Learning Rate: 0.000125
2022-06-11-22_57_40  Epoch: 38, Training Step: 2300, Loss: 0.8056744337081909, Learning Rate: 0.000125
2022-06-11-22_58_07  Epoch: 38, Training Step: 2400, Loss: 0.8257802128791809, Learning Rate: 0.000125
2022-06-11-22_58_34  Epoch: 38, Training Step: 2500, Loss: 0.9977825284004211, Learning Rate: 0.000125
2022-06-11-22_59_01  Epoch: 38, Training Step: 2600, Loss: 1.1593788862228394, Learning Rate: 0.000125
2022-06-11-22_59_29  Epoch: 38, Training Step: 2700, Loss: 0.9710540771484375, Learning Rate: 0.000125
2022-06-11-22_59_56  Epoch: 38, Training Step: 2800, Loss: 0.7735368013381958, Learning Rate: 0.000125
2022-06-11-23_00_23  Epoch: 38, Training Step: 2900, Loss: 0.8243797421455383, Learning Rate: 0.000125
2022-06-11-23_00_50  Epoch: 38, Training Step: 3000, Loss: 0.8495292663574219, Learning Rate: 0.000125
2022-06-11-23_01_17  Epoch: 38, Training Step: 3100, Loss: 0.8208845257759094, Learning Rate: 0.000125
2022-06-11-23_01_44  Epoch: 38, Training Step: 3200, Loss: 0.8429834842681885, Learning Rate: 0.000125
2022-06-11-23_04_41  Epoch: 39, Training Step: 0, Loss: 0.9526809453964233, Learning Rate: 0.000125
2022-06-11-23_05_08  Epoch: 39, Training Step: 100, Loss: 0.868976891040802, Learning Rate: 0.000125
2022-06-11-23_05_34  Epoch: 39, Training Step: 200, Loss: 0.8205044269561768, Learning Rate: 0.000125
2022-06-11-23_06_01  Epoch: 39, Training Step: 300, Loss: 1.0516481399536133, Learning Rate: 0.000125
2022-06-11-23_06_27  Epoch: 39, Training Step: 400, Loss: 0.9939656853675842, Learning Rate: 0.000125
2022-06-11-23_06_54  Epoch: 39, Training Step: 500, Loss: 0.8277256488800049, Learning Rate: 0.000125
2022-06-11-23_07_20  Epoch: 39, Training Step: 600, Loss: 0.9503573179244995, Learning Rate: 0.000125
2022-06-11-23_07_47  Epoch: 39, Training Step: 700, Loss: 1.1608251333236694, Learning Rate: 0.000125
2022-06-11-23_08_14  Epoch: 39, Training Step: 800, Loss: 0.709736704826355, Learning Rate: 0.000125
2022-06-11-23_08_41  Epoch: 39, Training Step: 900, Loss: 0.8646585941314697, Learning Rate: 0.000125
2022-06-11-23_09_08  Epoch: 39, Training Step: 1000, Loss: 0.8345353007316589, Learning Rate: 0.000125
2022-06-11-23_09_36  Epoch: 39, Training Step: 1100, Loss: 1.123828411102295, Learning Rate: 0.000125
2022-06-11-23_10_03  Epoch: 39, Training Step: 1200, Loss: 0.8520575761795044, Learning Rate: 0.000125
2022-06-11-23_10_30  Epoch: 39, Training Step: 1300, Loss: 0.8463184237480164, Learning Rate: 0.000125
2022-06-11-23_10_58  Epoch: 39, Training Step: 1400, Loss: 1.0788273811340332, Learning Rate: 0.000125
2022-06-11-23_11_25  Epoch: 39, Training Step: 1500, Loss: 0.953519344329834, Learning Rate: 0.000125
2022-06-11-23_11_52  Epoch: 39, Training Step: 1600, Loss: 1.1094361543655396, Learning Rate: 0.000125
2022-06-11-23_12_19  Epoch: 39, Training Step: 1700, Loss: 0.7706555128097534, Learning Rate: 0.000125
2022-06-11-23_12_47  Epoch: 39, Training Step: 1800, Loss: 0.8582216501235962, Learning Rate: 0.000125
2022-06-11-23_13_14  Epoch: 39, Training Step: 1900, Loss: 0.8672633171081543, Learning Rate: 0.000125
2022-06-11-23_13_41  Epoch: 39, Training Step: 2000, Loss: 0.866761326789856, Learning Rate: 0.000125
2022-06-11-23_14_08  Epoch: 39, Training Step: 2100, Loss: 0.9006837606430054, Learning Rate: 0.000125
2022-06-11-23_14_35  Epoch: 39, Training Step: 2200, Loss: 0.9863570332527161, Learning Rate: 0.000125
2022-06-11-23_15_02  Epoch: 39, Training Step: 2300, Loss: 0.8219646215438843, Learning Rate: 0.000125
2022-06-11-23_15_29  Epoch: 39, Training Step: 2400, Loss: 1.1161633729934692, Learning Rate: 0.000125
2022-06-11-23_15_56  Epoch: 39, Training Step: 2500, Loss: 0.8421936631202698, Learning Rate: 0.000125
2022-06-11-23_16_23  Epoch: 39, Training Step: 2600, Loss: 0.7556877136230469, Learning Rate: 0.000125
2022-06-11-23_16_50  Epoch: 39, Training Step: 2700, Loss: 0.7789091467857361, Learning Rate: 0.000125
2022-06-11-23_17_17  Epoch: 39, Training Step: 2800, Loss: 0.9500892758369446, Learning Rate: 0.000125
2022-06-11-23_17_44  Epoch: 39, Training Step: 2900, Loss: 0.9477372169494629, Learning Rate: 0.000125
2022-06-11-23_18_11  Epoch: 39, Training Step: 3000, Loss: 0.8482341766357422, Learning Rate: 0.000125
2022-06-11-23_18_38  Epoch: 39, Training Step: 3100, Loss: 0.8584193587303162, Learning Rate: 0.000125
2022-06-11-23_19_05  Epoch: 39, Training Step: 3200, Loss: 0.8083606362342834, Learning Rate: 0.000125
2022-06-11-23_22_03  Epoch: 40, Training Step: 0, Loss: 0.9309777021408081, Learning Rate: 6.25e-05
2022-06-11-23_22_30  Epoch: 40, Training Step: 100, Loss: 0.829049825668335, Learning Rate: 6.25e-05
2022-06-11-23_22_57  Epoch: 40, Training Step: 200, Loss: 0.855431318283081, Learning Rate: 6.25e-05
2022-06-11-23_23_24  Epoch: 40, Training Step: 300, Loss: 0.755567193031311, Learning Rate: 6.25e-05
2022-06-11-23_23_51  Epoch: 40, Training Step: 400, Loss: 0.8072544932365417, Learning Rate: 6.25e-05
2022-06-11-23_24_18  Epoch: 40, Training Step: 500, Loss: 0.8071353435516357, Learning Rate: 6.25e-05
2022-06-11-23_24_45  Epoch: 40, Training Step: 600, Loss: 0.797035276889801, Learning Rate: 6.25e-05
2022-06-11-23_25_12  Epoch: 40, Training Step: 700, Loss: 0.8985613584518433, Learning Rate: 6.25e-05
2022-06-11-23_25_39  Epoch: 40, Training Step: 800, Loss: 0.8927477598190308, Learning Rate: 6.25e-05
2022-06-11-23_26_07  Epoch: 40, Training Step: 900, Loss: 0.9731470346450806, Learning Rate: 6.25e-05
2022-06-11-23_26_35  Epoch: 40, Training Step: 1000, Loss: 0.9411882758140564, Learning Rate: 6.25e-05
2022-06-11-23_27_02  Epoch: 40, Training Step: 1100, Loss: 0.9772317409515381, Learning Rate: 6.25e-05
2022-06-11-23_27_29  Epoch: 40, Training Step: 1200, Loss: 1.0296145677566528, Learning Rate: 6.25e-05
2022-06-11-23_27_56  Epoch: 40, Training Step: 1300, Loss: 0.8828752040863037, Learning Rate: 6.25e-05
2022-06-11-23_28_23  Epoch: 40, Training Step: 1400, Loss: 0.8445868492126465, Learning Rate: 6.25e-05
2022-06-11-23_28_49  Epoch: 40, Training Step: 1500, Loss: 0.9048571586608887, Learning Rate: 6.25e-05
2022-06-11-23_29_16  Epoch: 40, Training Step: 1600, Loss: 0.8518323302268982, Learning Rate: 6.25e-05
2022-06-11-23_29_43  Epoch: 40, Training Step: 1700, Loss: 0.8452066779136658, Learning Rate: 6.25e-05
2022-06-11-23_30_10  Epoch: 40, Training Step: 1800, Loss: 1.1377801895141602, Learning Rate: 6.25e-05
2022-06-11-23_30_37  Epoch: 40, Training Step: 1900, Loss: 1.0823321342468262, Learning Rate: 6.25e-05
2022-06-11-23_31_04  Epoch: 40, Training Step: 2000, Loss: 0.8239088654518127, Learning Rate: 6.25e-05
2022-06-11-23_31_31  Epoch: 40, Training Step: 2100, Loss: 0.6954933404922485, Learning Rate: 6.25e-05
2022-06-11-23_31_59  Epoch: 40, Training Step: 2200, Loss: 1.297248363494873, Learning Rate: 6.25e-05
2022-06-11-23_32_26  Epoch: 40, Training Step: 2300, Loss: 0.9098025560379028, Learning Rate: 6.25e-05
2022-06-11-23_32_52  Epoch: 40, Training Step: 2400, Loss: 0.8570628762245178, Learning Rate: 6.25e-05
2022-06-11-23_33_19  Epoch: 40, Training Step: 2500, Loss: 0.7001075744628906, Learning Rate: 6.25e-05
2022-06-11-23_33_46  Epoch: 40, Training Step: 2600, Loss: 0.7346656918525696, Learning Rate: 6.25e-05
2022-06-11-23_34_13  Epoch: 40, Training Step: 2700, Loss: 0.9987619519233704, Learning Rate: 6.25e-05
2022-06-11-23_34_40  Epoch: 40, Training Step: 2800, Loss: 1.0157541036605835, Learning Rate: 6.25e-05
2022-06-11-23_35_07  Epoch: 40, Training Step: 2900, Loss: 1.0760695934295654, Learning Rate: 6.25e-05
2022-06-11-23_35_34  Epoch: 40, Training Step: 3000, Loss: 0.7960832118988037, Learning Rate: 6.25e-05
2022-06-11-23_36_02  Epoch: 40, Training Step: 3100, Loss: 0.961101770401001, Learning Rate: 6.25e-05
2022-06-11-23_36_29  Epoch: 40, Training Step: 3200, Loss: 0.8076043128967285, Learning Rate: 6.25e-05
2022-06-11-23_39_31  Epoch: 41, Training Step: 0, Loss: 1.121938943862915, Learning Rate: 6.25e-05
2022-06-11-23_39_58  Epoch: 41, Training Step: 100, Loss: 0.765457808971405, Learning Rate: 6.25e-05
2022-06-11-23_40_24  Epoch: 41, Training Step: 200, Loss: 0.8531539440155029, Learning Rate: 6.25e-05
2022-06-11-23_40_51  Epoch: 41, Training Step: 300, Loss: 0.8400998711585999, Learning Rate: 6.25e-05
2022-06-11-23_41_18  Epoch: 41, Training Step: 400, Loss: 0.8263832330703735, Learning Rate: 6.25e-05
2022-06-11-23_41_45  Epoch: 41, Training Step: 500, Loss: 1.0097486972808838, Learning Rate: 6.25e-05
2022-06-11-23_42_12  Epoch: 41, Training Step: 600, Loss: 0.8905144929885864, Learning Rate: 6.25e-05
2022-06-11-23_42_39  Epoch: 41, Training Step: 700, Loss: 0.8948413729667664, Learning Rate: 6.25e-05
2022-06-11-23_43_07  Epoch: 41, Training Step: 800, Loss: 1.1044155359268188, Learning Rate: 6.25e-05
2022-06-11-23_43_34  Epoch: 41, Training Step: 900, Loss: 0.7347403764724731, Learning Rate: 6.25e-05
2022-06-11-23_44_01  Epoch: 41, Training Step: 1000, Loss: 0.7971290349960327, Learning Rate: 6.25e-05
2022-06-11-23_44_28  Epoch: 41, Training Step: 1100, Loss: 1.0565073490142822, Learning Rate: 6.25e-05
2022-06-11-23_44_55  Epoch: 41, Training Step: 1200, Loss: 0.9578322172164917, Learning Rate: 6.25e-05
2022-06-11-23_45_22  Epoch: 41, Training Step: 1300, Loss: 0.8511728048324585, Learning Rate: 6.25e-05
2022-06-11-23_45_49  Epoch: 41, Training Step: 1400, Loss: 0.7647604942321777, Learning Rate: 6.25e-05
2022-06-11-23_46_16  Epoch: 41, Training Step: 1500, Loss: 0.6985163688659668, Learning Rate: 6.25e-05
2022-06-11-23_46_44  Epoch: 41, Training Step: 1600, Loss: 1.0886704921722412, Learning Rate: 6.25e-05
2022-06-11-23_47_11  Epoch: 41, Training Step: 1700, Loss: 0.8318994045257568, Learning Rate: 6.25e-05
2022-06-11-23_47_38  Epoch: 41, Training Step: 1800, Loss: 0.7569391131401062, Learning Rate: 6.25e-05
2022-06-11-23_48_04  Epoch: 41, Training Step: 1900, Loss: 0.86649090051651, Learning Rate: 6.25e-05
2022-06-11-23_48_31  Epoch: 41, Training Step: 2000, Loss: 0.8441520929336548, Learning Rate: 6.25e-05
2022-06-11-23_48_59  Epoch: 41, Training Step: 2100, Loss: 0.8233740329742432, Learning Rate: 6.25e-05
2022-06-11-23_49_26  Epoch: 41, Training Step: 2200, Loss: 0.9042680859565735, Learning Rate: 6.25e-05
2022-06-11-23_49_52  Epoch: 41, Training Step: 2300, Loss: 0.7524698376655579, Learning Rate: 6.25e-05
2022-06-11-23_50_20  Epoch: 41, Training Step: 2400, Loss: 0.8272562026977539, Learning Rate: 6.25e-05
2022-06-11-23_50_47  Epoch: 41, Training Step: 2500, Loss: 0.7283020615577698, Learning Rate: 6.25e-05
2022-06-11-23_51_15  Epoch: 41, Training Step: 2600, Loss: 0.8445135354995728, Learning Rate: 6.25e-05
2022-06-11-23_51_43  Epoch: 41, Training Step: 2700, Loss: 0.92569899559021, Learning Rate: 6.25e-05
2022-06-11-23_52_10  Epoch: 41, Training Step: 2800, Loss: 0.8213207721710205, Learning Rate: 6.25e-05
2022-06-11-23_52_37  Epoch: 41, Training Step: 2900, Loss: 0.9344696402549744, Learning Rate: 6.25e-05
2022-06-11-23_53_04  Epoch: 41, Training Step: 3000, Loss: 1.1466026306152344, Learning Rate: 6.25e-05
2022-06-11-23_53_32  Epoch: 41, Training Step: 3100, Loss: 0.7381082773208618, Learning Rate: 6.25e-05
2022-06-11-23_53_59  Epoch: 41, Training Step: 3200, Loss: 0.8781810998916626, Learning Rate: 6.25e-05
2022-06-11-23_57_00  Epoch: 42, Training Step: 0, Loss: 0.8464163541793823, Learning Rate: 6.25e-05
2022-06-11-23_57_27  Epoch: 42, Training Step: 100, Loss: 0.7341798543930054, Learning Rate: 6.25e-05
2022-06-11-23_57_55  Epoch: 42, Training Step: 200, Loss: 0.8230748772621155, Learning Rate: 6.25e-05
2022-06-11-23_58_21  Epoch: 42, Training Step: 300, Loss: 0.8898023366928101, Learning Rate: 6.25e-05
2022-06-11-23_58_48  Epoch: 42, Training Step: 400, Loss: 1.107383131980896, Learning Rate: 6.25e-05
2022-06-11-23_59_15  Epoch: 42, Training Step: 500, Loss: 0.9632580280303955, Learning Rate: 6.25e-05
2022-06-11-23_59_42  Epoch: 42, Training Step: 600, Loss: 0.8607520461082458, Learning Rate: 6.25e-05
2022-06-12-00_00_10  Epoch: 42, Training Step: 700, Loss: 0.9288723468780518, Learning Rate: 6.25e-05
2022-06-12-00_00_37  Epoch: 42, Training Step: 800, Loss: 0.7283220887184143, Learning Rate: 6.25e-05
2022-06-12-00_01_04  Epoch: 42, Training Step: 900, Loss: 0.8636670708656311, Learning Rate: 6.25e-05
2022-06-12-00_01_30  Epoch: 42, Training Step: 1000, Loss: 0.7660636305809021, Learning Rate: 6.25e-05
2022-06-12-00_01_58  Epoch: 42, Training Step: 1100, Loss: 0.8852269649505615, Learning Rate: 6.25e-05
2022-06-12-00_02_25  Epoch: 42, Training Step: 1200, Loss: 0.9043778777122498, Learning Rate: 6.25e-05
2022-06-12-00_02_52  Epoch: 42, Training Step: 1300, Loss: 0.8353132009506226, Learning Rate: 6.25e-05
2022-06-12-00_03_20  Epoch: 42, Training Step: 1400, Loss: 0.8687894940376282, Learning Rate: 6.25e-05
2022-06-12-00_03_47  Epoch: 42, Training Step: 1500, Loss: 0.7782343029975891, Learning Rate: 6.25e-05
2022-06-12-00_04_15  Epoch: 42, Training Step: 1600, Loss: 1.0742707252502441, Learning Rate: 6.25e-05
2022-06-12-00_04_41  Epoch: 42, Training Step: 1700, Loss: 0.8940029740333557, Learning Rate: 6.25e-05
2022-06-12-00_05_09  Epoch: 42, Training Step: 1800, Loss: 0.8849921822547913, Learning Rate: 6.25e-05
2022-06-12-00_05_36  Epoch: 42, Training Step: 1900, Loss: 1.0213544368743896, Learning Rate: 6.25e-05
2022-06-12-00_06_03  Epoch: 42, Training Step: 2000, Loss: 0.7989734411239624, Learning Rate: 6.25e-05
2022-06-12-00_06_30  Epoch: 42, Training Step: 2100, Loss: 0.8088486194610596, Learning Rate: 6.25e-05
2022-06-12-00_06_57  Epoch: 42, Training Step: 2200, Loss: 0.95162433385849, Learning Rate: 6.25e-05
2022-06-12-00_07_23  Epoch: 42, Training Step: 2300, Loss: 0.8110201358795166, Learning Rate: 6.25e-05
2022-06-12-00_07_50  Epoch: 42, Training Step: 2400, Loss: 0.920369565486908, Learning Rate: 6.25e-05
2022-06-12-00_08_17  Epoch: 42, Training Step: 2500, Loss: 0.8753979206085205, Learning Rate: 6.25e-05
2022-06-12-00_08_45  Epoch: 42, Training Step: 2600, Loss: 0.8494988679885864, Learning Rate: 6.25e-05
2022-06-12-00_09_11  Epoch: 42, Training Step: 2700, Loss: 0.8908437490463257, Learning Rate: 6.25e-05
2022-06-12-00_09_39  Epoch: 42, Training Step: 2800, Loss: 0.783178448677063, Learning Rate: 6.25e-05
2022-06-12-00_10_06  Epoch: 42, Training Step: 2900, Loss: 0.6967076063156128, Learning Rate: 6.25e-05
2022-06-12-00_10_33  Epoch: 42, Training Step: 3000, Loss: 0.897792637348175, Learning Rate: 6.25e-05
2022-06-12-00_11_00  Epoch: 42, Training Step: 3100, Loss: 0.6663957834243774, Learning Rate: 6.25e-05
2022-06-12-00_11_27  Epoch: 42, Training Step: 3200, Loss: 0.7070255279541016, Learning Rate: 6.25e-05
2022-06-12-00_14_30  Epoch: 43, Training Step: 0, Loss: 0.8073984384536743, Learning Rate: 6.25e-05
2022-06-12-00_14_57  Epoch: 43, Training Step: 100, Loss: 1.0094032287597656, Learning Rate: 6.25e-05
2022-06-12-00_15_23  Epoch: 43, Training Step: 200, Loss: 0.819766640663147, Learning Rate: 6.25e-05
2022-06-12-00_15_50  Epoch: 43, Training Step: 300, Loss: 0.9648663997650146, Learning Rate: 6.25e-05
2022-06-12-00_16_18  Epoch: 43, Training Step: 400, Loss: 0.8162301778793335, Learning Rate: 6.25e-05
2022-06-12-00_16_45  Epoch: 43, Training Step: 500, Loss: 1.1404398679733276, Learning Rate: 6.25e-05
2022-06-12-00_17_12  Epoch: 43, Training Step: 600, Loss: 0.8740176558494568, Learning Rate: 6.25e-05
2022-06-12-00_17_40  Epoch: 43, Training Step: 700, Loss: 0.9200564026832581, Learning Rate: 6.25e-05
2022-06-12-00_18_08  Epoch: 43, Training Step: 800, Loss: 0.9241465926170349, Learning Rate: 6.25e-05
2022-06-12-00_18_35  Epoch: 43, Training Step: 900, Loss: 0.904729962348938, Learning Rate: 6.25e-05
2022-06-12-00_19_02  Epoch: 43, Training Step: 1000, Loss: 0.8672870993614197, Learning Rate: 6.25e-05
2022-06-12-00_19_29  Epoch: 43, Training Step: 1100, Loss: 0.7982662916183472, Learning Rate: 6.25e-05
2022-06-12-00_19_56  Epoch: 43, Training Step: 1200, Loss: 0.8552737832069397, Learning Rate: 6.25e-05
2022-06-12-00_20_25  Epoch: 43, Training Step: 1300, Loss: 0.8723077178001404, Learning Rate: 6.25e-05
2022-06-12-00_20_52  Epoch: 43, Training Step: 1400, Loss: 0.6960334777832031, Learning Rate: 6.25e-05
2022-06-12-00_21_20  Epoch: 43, Training Step: 1500, Loss: 1.0962979793548584, Learning Rate: 6.25e-05
2022-06-12-00_21_47  Epoch: 43, Training Step: 1600, Loss: 0.8523000478744507, Learning Rate: 6.25e-05
2022-06-12-00_22_14  Epoch: 43, Training Step: 1700, Loss: 1.175668478012085, Learning Rate: 6.25e-05
2022-06-12-00_22_41  Epoch: 43, Training Step: 1800, Loss: 1.0102558135986328, Learning Rate: 6.25e-05
2022-06-12-00_23_09  Epoch: 43, Training Step: 1900, Loss: 1.0074833631515503, Learning Rate: 6.25e-05
2022-06-12-00_23_36  Epoch: 43, Training Step: 2000, Loss: 0.9622515439987183, Learning Rate: 6.25e-05
2022-06-12-00_24_04  Epoch: 43, Training Step: 2100, Loss: 0.8009833097457886, Learning Rate: 6.25e-05
2022-06-12-00_24_31  Epoch: 43, Training Step: 2200, Loss: 1.0746210813522339, Learning Rate: 6.25e-05
2022-06-12-00_24_58  Epoch: 43, Training Step: 2300, Loss: 0.8683133125305176, Learning Rate: 6.25e-05
2022-06-12-00_25_26  Epoch: 43, Training Step: 2400, Loss: 0.9595528244972229, Learning Rate: 6.25e-05
2022-06-12-00_25_53  Epoch: 43, Training Step: 2500, Loss: 0.9099496603012085, Learning Rate: 6.25e-05
2022-06-12-00_26_20  Epoch: 43, Training Step: 2600, Loss: 0.8303593993186951, Learning Rate: 6.25e-05
2022-06-12-00_26_47  Epoch: 43, Training Step: 2700, Loss: 1.183638334274292, Learning Rate: 6.25e-05
2022-06-12-00_27_14  Epoch: 43, Training Step: 2800, Loss: 1.2250633239746094, Learning Rate: 6.25e-05
2022-06-12-00_27_41  Epoch: 43, Training Step: 2900, Loss: 0.962096631526947, Learning Rate: 6.25e-05
2022-06-12-00_28_08  Epoch: 43, Training Step: 3000, Loss: 1.1013216972351074, Learning Rate: 6.25e-05
2022-06-12-00_28_35  Epoch: 43, Training Step: 3100, Loss: 0.8552319407463074, Learning Rate: 6.25e-05
